user_id,user_name,city,effective_from,effective_to,is_current
U477,user_476,Jaipur,2026-01-01,,True
U478,user_477,Jaipur,2026-01-01,,True
U479,user_478,Mumbai,2026-01-01,,True
U480,user_479,Mumbai,2026-01-01,,True
U481,user_480,Mumbai,2026-01-01,,True
U482,user_481,Jaipur,2026-01-01,,True
U483,user_482,Bangalore,2026-01-01,,True
U484,user_483,Delhi,2026-01-01,,True
U485,user_484,Delhi,2026-01-01,,True
U486,user_485,Bangalore,2026-01-01,,True
U487,user_486,Mumbai,2026-01-01,,True
U488,user_487,Delhi,2026-01-01,,True
U489,user_488,Delhi,2026-01-01,,True
U490,user_489,Bangalore,2026-01-01,,True
U491,user_490,Jaipur,2026-01-01,,True
U492,user_491,Delhi,2026-01-01,,True
U493,user_492,Bangalore,2026-01-01,,True
U494,user_493,Jaipur,2026-01-01,2026-04-15,False
U494,user_493,Delhi,2026-04-16,,True
U495,user_494,Bangalore,2026-01-01,,True
U496,user_495,Mumbai,2026-01-01,,True
U497,user_496,Mumbai,2026-01-01,,True
U498,user_497,Mumbai,2026-01-01,,True
U499,user_498,Delhi,2026-01-01,,True
U500,user_499,Jaipur,2026-01-01,,True
U501,user_500,Jaipur,2026-01-01,,True
U502,user_501,Mumbai,2026-01-01,2026-04-15,False
U502,user_501,Jaipur,2026-04-16,,True
U503,user_502,Bangalore,2026-01-01,,True
U504,user_503,Bangalore,2026-01-01,,True
U505,user_504,Mumbai,2026-01-01,2026-04-15,False
U505,user_504,Bangalore,2026-04-16,,True
U506,user_505,Delhi,2026-01-01,,True
U507,user_506,Mumbai,2026-01-01,2026-04-15,False
U507,user_506,Bangalore,2026-04-16,,True
U508,user_507,Mumbai,2026-01-01,,True
U509,user_508,Mumbai,2026-01-01,,True
U510,user_509,Delhi,2026-01-01,2026-04-15,False
U510,user_509,Bangalore,2026-04-16,,True
U511,user_510,Jaipur,2026-01-01,2026-04-15,False
U511,user_510,Bangalore,2026-04-16,,True
U512,user_511,Bangalore,2026-01-01,,True
U513,user_512,Mumbai,2026-01-01,,True
U514,user_513,Mumbai,2026-01-01,,True
U515,user_514,Delhi,2026-01-01,,True
U516,user_515,Mumbai,2026-01-01,,True
U517,user_516,Bangalore,2026-01-01,2026-04-15,False
U517,user_516,Delhi,2026-04-16,,True
U518,user_517,Mumbai,2026-01-01,,True
U519,user_518,Jaipur,2026-01-01,,True
U520,user_519,Mumbai,2026-01-01,,True
U521,user_520,Bangalore,2026-01-01,,True
U522,user_521,Bangalore,2026-01-01,2026-04-15,False
U522,user_521,Delhi,2026-04-16,,True
U523,user_522,Mumbai,2026-01-01,,True
U524,user_523,Delhi,2026-01-01,,True
U525,user_524,Mumbai,2026-01-01,2026-04-15,False
U525,user_524,Bangalore,2026-04-16,,True
U526,user_525,Jaipur,2026-01-01,,True
U527,user_526,Bangalore,2026-01-01,2026-04-15,False
U527,user_526,Jaipur,2026-04-16,,True
U528,user_527,Bangalore,2026-01-01,,True
U529,user_528,Mumbai,2026-01-01,,True
U530,user_529,Delhi,2026-01-01,,True
U531,user_530,Bangalore,2026-01-01,,True
U532,user_531,Mumbai,2026-01-01,,True
U533,user_532,Mumbai,2026-01-01,,True
U534,user_533,Delhi,2026-01-01,,True
U535,user_534,Mumbai,2026-01-01,,True
U536,user_535,Bangalore,2026-01-01,,True
U537,user_536,Jaipur,2026-01-01,,True
U538,user_537,Mumbai,2026-01-01,,True
U539,user_538,Bangalore,2026-01-01,,True
U540,user_539,Bangalore,2026-01-01,,True
U541,user_540,Mumbai,2026-01-01,2026-04-15,False
U541,user_540,Bangalore,2026-04-16,,True
U542,user_541,Delhi,2026-01-01,2026-04-15,False
U542,user_541,Jaipur,2026-04-16,,True
U543,user_542,Bangalore,2026-01-01,,True
U544,user_543,Mumbai,2026-01-01,,True
U545,user_544,Bangalore,2026-01-01,2026-04-15,False
U545,user_544,Jaipur,2026-04-16,,True
U546,user_545,Bangalore,2026-01-01,,True
U547,user_546,Jaipur,2026-01-01,,True
U548,user_547,Jaipur,2026-01-01,,True
U549,user_548,Mumbai,2026-01-01,2026-04-15,False
U549,user_548,Jaipur,2026-04-16,,True
U550,user_549,Mumbai,2026-01-01,2026-04-15,False
U550,user_549,Jaipur,2026-04-16,,True
U551,user_550,Bangalore,2026-01-01,2026-04-15,False
U551,user_550,Mumbai,2026-04-16,,True
U552,user_551,Delhi,2026-01-01,,True
U553,user_552,Delhi,2026-01-01,,True
U554,user_553,Jaipur,2026-01-01,,True
U555,user_554,Mumbai,2026-01-01,,True
U556,user_555,Bangalore,2026-01-01,,True
U557,user_556,Bangalore,2026-01-01,,True
U558,user_557,Mumbai,2026-01-01,2026-04-15,False
U558,user_557,Jaipur,2026-04-16,,True
U559,user_558,Bangalore,2026-01-01,,True
U560,user_559,Jaipur,2026-01-01,,True
U561,user_560,Jaipur,2026-01-01,2026-04-15,False
U561,user_560,Delhi,2026-04-16,,True
U562,user_561,Delhi,2026-01-01,,True
U563,user_562,Bangalore,2026-01-01,,True
U564,user_563,Jaipur,2026-01-01,,True
U565,user_564,Jaipur,2026-01-01,,True
U566,user_565,Mumbai,2026-01-01,,True
U567,user_566,Bangalore,2026-01-01,2026-04-15,False
U567,user_566,Jaipur,2026-04-16,,True
U568,user_567,Delhi,2026-01-01,2026-04-15,False
U568,user_567,Bangalore,2026-04-16,,True
U569,user_568,Delhi,2026-01-01,2026-04-15,False
U569,user_568,Mumbai,2026-04-16,,True
U570,user_569,Bangalore,2026-01-01,,True
U571,user_570,Delhi,2026-01-01,,True
U572,user_571,Mumbai,2026-01-01,,True
U573,user_572,Delhi,2026-01-01,2026-04-15,False
U573,user_572,Jaipur,2026-04-16,,True
U574,user_573,Delhi,2026-01-01,,True
U575,user_574,Bangalore,2026-01-01,2026-04-15,False
U575,user_574,Mumbai,2026-04-16,,True
U576,user_575,Mumbai,2026-01-01,2026-04-15,False
U576,user_575,Delhi,2026-04-16,,True
U577,user_576,Mumbai,2026-01-01,,True
U578,user_577,Delhi,2026-01-01,,True
U579,user_578,Bangalore,2026-01-01,,True
U580,user_579,Jaipur,2026-01-01,,True
U581,user_580,Delhi,2026-01-01,,True
U582,user_581,Mumbai,2026-01-01,,True
U583,user_582,Jaipur,2026-01-01,,True
U584,user_583,Mumbai,2026-01-01,,True
U585,user_584,Delhi,2026-01-01,,True
U586,user_585,Mumbai,2026-01-01,,True
U587,user_586,Mumbai,2026-01-01,2026-04-15,False
U587,user_586,Delhi,2026-04-16,,True
U588,user_587,Bangalore,2026-01-01,,True
U589,user_588,Mumbai,2026-01-01,,True
U590,user_589,Bangalore,2026-01-01,2026-04-15,False
U590,user_589,Jaipur,2026-04-16,,True
U591,user_590,Bangalore,2026-01-01,,True
U592,user_591,Delhi,2026-01-01,,True
U593,user_592,Mumbai,2026-01-01,,True
U594,user_593,Jaipur,2026-01-01,,True
U595,user_594,Delhi,2026-01-01,2026-04-15,False
U595,user_594,Bangalore,2026-04-16,,True
U596,user_595,Mumbai,2026-01-01,,True
U597,user_596,Jaipur,2026-01-01,2026-04-15,False
U597,user_596,Bangalore,2026-04-16,,True
U598,user_597,Mumbai,2026-01-01,2026-04-15,False
U598,user_597,Delhi,2026-04-16,,True
U599,user_598,Bangalore,2026-01-01,,True
U600,user_599,Jaipur,2026-01-01,,True
U601,user_600,Delhi,2026-01-01,2026-04-15,False
U601,user_600,Bangalore,2026-04-16,,True
U602,user_601,Jaipur,2026-01-01,2026-04-15,False
U602,user_601,Delhi,2026-04-16,,True
U603,user_602,Bangalore,2026-01-01,,True
U604,user_603,Mumbai,2026-01-01,,True
U605,user_604,Mumbai,2026-01-01,2026-04-15,False
U605,user_604,Delhi,2026-04-16,,True
U606,user_605,Jaipur,2026-01-01,,True
U607,user_606,Mumbai,2026-01-01,,True
U608,user_607,Jaipur,2026-01-01,,True
U609,user_608,Delhi,2026-01-01,,True
U610,user_609,Delhi,2026-01-01,,True
U611,user_610,Delhi,2026-01-01,2026-04-15,False
U611,user_610,Jaipur,2026-04-16,,True
U612,user_611,Jaipur,2026-01-01,,True
U613,user_612,Jaipur,2026-01-01,,True
U614,user_613,Mumbai,2026-01-01,,True
U615,user_614,Mumbai,2026-01-01,,True
U616,user_615,Bangalore,2026-01-01,,True
U617,user_616,Bangalore,2026-01-01,,True
U618,user_617,Delhi,2026-01-01,,True
U619,user_618,Delhi,2026-01-01,,True
U620,user_619,Bangalore,2026-01-01,,True
U621,user_620,Mumbai,2026-01-01,2026-04-15,False
U621,user_620,Jaipur,2026-04-16,,True
U622,user_621,Mumbai,2026-01-01,,True
U623,user_622,Bangalore,2026-01-01,,True
U624,user_623,Mumbai,2026-01-01,,True
U625,user_624,Mumbai,2026-01-01,,True
U626,user_625,Mumbai,2026-01-01,,True
U627,user_626,Delhi,2026-01-01,,True
U628,user_627,Delhi,2026-01-01,,True
U629,user_628,Bangalore,2026-01-01,,True
U630,user_629,Bangalore,2026-01-01,,True
U631,user_630,Jaipur,2026-01-01,,True
U632,user_631,Mumbai,2026-01-01,,True
U633,user_632,Jaipur,2026-01-01,,True
U634,user_633,Delhi,2026-01-01,,True
U635,user_634,Jaipur,2026-01-01,,True
U636,user_635,Delhi,2026-01-01,,True
U637,user_636,Jaipur,2026-01-01,,True
U638,user_637,Delhi,2026-01-01,,True
U639,user_638,Jaipur,2026-01-01,2026-04-15,False
U639,user_638,Mumbai,2026-04-16,,True
U640,user_639,Jaipur,2026-01-01,,True
U641,user_640,Bangalore,2026-01-01,,True
U642,user_641,Jaipur,2026-01-01,,True
U643,user_642,Mumbai,2026-01-01,,True
U644,user_643,Jaipur,2026-01-01,,True
U645,user_644,Delhi,2026-01-01,,True
U646,user_645,Jaipur,2026-01-01,,True
U647,user_646,Mumbai,2026-01-01,2026-04-15,False
U647,user_646,Delhi,2026-04-16,,True
U648,user_647,Jaipur,2026-01-01,,True
U649,user_648,Delhi,2026-01-01,,True
U650,user_649,Mumbai,2026-01-01,,True
U651,user_650,Mumbai,2026-01-01,,True
U652,user_651,Mumbai,2026-01-01,,True
U653,user_652,Bangalore,2026-01-01,2026-04-15,False
U653,user_652,Mumbai,2026-04-16,,True
U654,user_653,Mumbai,2026-01-01,,True
U655,user_654,Delhi,2026-01-01,,True
U656,user_655,Delhi,2026-01-01,,True
U657,user_656,Bangalore,2026-01-01,,True
U658,user_657,Delhi,2026-01-01,2026-04-15,False
U658,user_657,Bangalore,2026-04-16,,True
U659,user_658,Delhi,2026-01-01,,True
U660,user_659,Delhi,2026-01-01,,True
U661,user_660,Bangalore,2026-01-01,2026-04-15,False
U661,user_660,Mumbai,2026-04-16,,True
U662,user_661,Mumbai,2026-01-01,2026-04-15,False
U662,user_661,Delhi,2026-04-16,,True
U663,user_662,Jaipur,2026-01-01,,True
U664,user_663,Mumbai,2026-01-01,,True
U665,user_664,Mumbai,2026-01-01,,True
U666,user_665,Jaipur,2026-01-01,,True
U667,user_666,Bangalore,2026-01-01,2026-04-15,False
U667,user_666,Jaipur,2026-04-16,,True
U668,user_667,Bangalore,2026-01-01,,True
U669,user_668,Delhi,2026-01-01,,True
U670,user_669,Bangalore,2026-01-01,,True
U671,user_670,Jaipur,2026-01-01,2026-04-15,False
U671,user_670,Mumbai,2026-04-16,,True
U672,user_671,Delhi,2026-01-01,,True
U673,user_672,Bangalore,2026-01-01,2026-04-15,False
U673,user_672,Mumbai,2026-04-16,,True
U674,user_673,Bangalore,2026-01-01,2026-04-15,False
U674,user_673,Mumbai,2026-04-16,,True
U675,user_674,Bangalore,2026-01-01,,True
U676,user_675,Jaipur,2026-01-01,2026-04-15,False
U676,user_675,Delhi,2026-04-16,,True
U677,user_676,Jaipur,2026-01-01,2026-04-15,False
U677,user_676,Bangalore,2026-04-16,,True
U678,user_677,Mumbai,2026-01-01,,True
U679,user_678,Bangalore,2026-01-01,2026-04-15,False
U679,user_678,Delhi,2026-04-16,,True
U680,user_679,Bangalore,2026-01-01,,True
U681,user_680,Jaipur,2026-01-01,,True
U682,user_681,Delhi,2026-01-01,,True
U683,user_682,Jaipur,2026-01-01,,True
U684,user_683,Bangalore,2026-01-01,2026-04-15,False
U684,user_683,Jaipur,2026-04-16,,True
U685,user_684,Mumbai,2026-01-01,2026-04-15,False
U685,user_684,Jaipur,2026-04-16,,True
U686,user_685,Mumbai,2026-01-01,,True
U687,user_686,Bangalore,2026-01-01,,True
U688,user_687,Mumbai,2026-01-01,2026-04-15,False
U688,user_687,Bangalore,2026-04-16,,True
U689,user_688,Bangalore,2026-01-01,,True
U690,user_689,Mumbai,2026-01-01,,True
U691,user_690,Bangalore,2026-01-01,,True
U692,user_691,Bangalore,2026-01-01,2026-04-15,False
U692,user_691,Delhi,2026-04-16,,True
U693,user_692,Delhi,2026-01-01,2026-04-15,False
U693,user_692,Mumbai,2026-04-16,,True
U694,user_693,Bangalore,2026-01-01,2026-04-15,False
U694,user_693,Mumbai,2026-04-16,,True
U695,user_694,Jaipur,2026-01-01,,True
U696,user_695,Delhi,2026-01-01,2026-04-15,False
U696,user_695,Mumbai,2026-04-16,,True
U697,user_696,Bangalore,2026-01-01,,True
U698,user_697,Mumbai,2026-01-01,,True
U699,user_698,Jaipur,2026-01-01,,True
U700,user_699,Jaipur,2026-01-01,,True
U701,user_700,Bangalore,2026-01-01,,True
U702,user_701,Bangalore,2026-01-01,2026-04-15,False
U702,user_701,Jaipur,2026-04-16,,True
U703,user_702,Bangalore,2026-01-01,2026-04-15,False
U703,user_702,Mumbai,2026-04-16,,True
U704,user_703,Delhi,2026-01-01,,True
U705,user_704,Bangalore,2026-01-01,,True
U706,user_705,Delhi,2026-01-01,,True
U707,user_706,Delhi,2026-01-01,,True
U708,user_707,Mumbai,2026-01-01,,True
U709,user_708,Delhi,2026-01-01,2026-04-15,False
U709,user_708,Jaipur,2026-04-16,,True
U710,user_709,Mumbai,2026-01-01,2026-04-15,False
U710,user_709,Bangalore,2026-04-16,,True
U711,user_710,Jaipur,2026-01-01,,True
U712,user_711,Mumbai,2026-01-01,,True
U713,user_712,Delhi,2026-01-01,,True
U714,user_713,Delhi,2026-01-01,,True
U715,user_714,Bangalore,2026-01-01,,True
U716,user_715,Jaipur,2026-01-01,2026-04-15,False
U716,user_715,Mumbai,2026-04-16,,True
U717,user_716,Mumbai,2026-01-01,,True
U718,user_717,Jaipur,2026-01-01,2026-04-15,False
U718,user_717,Delhi,2026-04-16,,True
U719,user_718,Mumbai,2026-01-01,,True
U720,user_719,Delhi,2026-01-01,,True
U721,user_720,Mumbai,2026-01-01,,True
U722,user_721,Delhi,2026-01-01,,True
U723,user_722,Delhi,2026-01-01,,True
U724,user_723,Jaipur,2026-01-01,,True
U725,user_724,Delhi,2026-01-01,,True
U726,user_725,Delhi,2026-01-01,,True
U727,user_726,Delhi,2026-01-01,,True
U728,user_727,Mumbai,2026-01-01,2026-04-15,False
U728,user_727,Jaipur,2026-04-16,,True
U729,user_728,Delhi,2026-01-01,2026-04-15,False
U729,user_728,Bangalore,2026-04-16,,True
U730,user_729,Mumbai,2026-01-01,,True
U731,user_730,Bangalore,2026-01-01,,True
U732,user_731,Mumbai,2026-01-01,,True
U733,user_732,Jaipur,2026-01-01,,True
U734,user_733,Mumbai,2026-01-01,,True
U735,user_734,Delhi,2026-01-01,,True
U736,user_735,Jaipur,2026-01-01,,True
U737,user_736,Mumbai,2026-01-01,,True
U738,user_737,Jaipur,2026-01-01,,True
U739,user_738,Mumbai,2026-01-01,,True
U740,user_739,Jaipur,2026-01-01,,True
U741,user_740,Delhi,2026-01-01,,True
U742,user_741,Mumbai,2026-01-01,,True
U743,user_742,Bangalore,2026-01-01,,True
U744,user_743,Jaipur,2026-01-01,,True
U745,user_744,Delhi,2026-01-01,,True
U746,user_745,Delhi,2026-01-01,,True
U747,user_746,Mumbai,2026-01-01,2026-04-15,False
U747,user_746,Delhi,2026-04-16,,True
U748,user_747,Bangalore,2026-01-01,,True
U749,user_748,Jaipur,2026-01-01,,True
U750,user_749,Mumbai,2026-01-01,,True
U751,user_750,Delhi,2026-01-01,2026-04-15,False
U751,user_750,Jaipur,2026-04-16,,True
U752,user_751,Jaipur,2026-01-01,,True
U753,user_752,Delhi,2026-01-01,2026-04-15,False
U753,user_752,Bangalore,2026-04-16,,True
U754,user_753,Bangalore,2026-01-01,,True
U755,user_754,Delhi,2026-01-01,,True
U756,user_755,Bangalore,2026-01-01,,True
U757,user_756,Bangalore,2026-01-01,2026-04-15,False
U757,user_756,Delhi,2026-04-16,,True
U758,user_757,Delhi,2026-01-01,,True
U759,user_758,Mumbai,2026-01-01,,True
U760,user_759,Jaipur,2026-01-01,,True
U761,user_760,Delhi,2026-01-01,,True
U762,user_761,Bangalore,2026-01-01,,True
U763,user_762,Jaipur,2026-01-01,,True
U764,user_763,Bangalore,2026-01-01,2026-04-15,False
U764,user_763,Mumbai,2026-04-16,,True
U765,user_764,Mumbai,2026-01-01,,True
U766,user_765,Jaipur,2026-01-01,2026-04-15,False
U766,user_765,Bangalore,2026-04-16,,True
U767,user_766,Mumbai,2026-01-01,,True
U768,user_767,Bangalore,2026-01-01,,True
U769,user_768,Mumbai,2026-01-01,2026-04-15,False
U769,user_768,Bangalore,2026-04-16,,True
U770,user_769,Mumbai,2026-01-01,,True
U771,user_770,Bangalore,2026-01-01,,True
U772,user_771,Bangalore,2026-01-01,,True
U773,user_772,Bangalore,2026-01-01,,True
U774,user_773,Delhi,2026-01-01,2026-04-15,False
U774,user_773,Jaipur,2026-04-16,,True
U775,user_774,Mumbai,2026-01-01,,True
U776,user_775,Jaipur,2026-01-01,,True
U777,user_776,Mumbai,2026-01-01,,True
U778,user_777,Mumbai,2026-01-01,2026-04-15,False
U778,user_777,Delhi,2026-04-16,,True
U779,user_778,Delhi,2026-01-01,,True
U780,user_779,Mumbai,2026-01-01,,True
U781,user_780,Jaipur,2026-01-01,2026-04-15,False
U781,user_780,Delhi,2026-04-16,,True
U782,user_781,Delhi,2026-01-01,,True
U783,user_782,Bangalore,2026-01-01,,True
U784,user_783,Delhi,2026-01-01,,True
U785,user_784,Bangalore,2026-01-01,,True
U786,user_785,Mumbai,2026-01-01,,True
U787,user_786,Delhi,2026-01-01,,True
U788,user_787,Jaipur,2026-01-01,,True
U789,user_788,Delhi,2026-01-01,,True
U790,user_789,Mumbai,2026-01-01,,True
U791,user_790,Jaipur,2026-01-01,,True
U792,user_791,Jaipur,2026-01-01,,True
U793,user_792,Bangalore,2026-01-01,,True
U794,user_793,Jaipur,2026-01-01,,True
U795,user_794,Mumbai,2026-01-01,,True
U796,user_795,Mumbai,2026-01-01,,True
U797,user_796,Jaipur,2026-01-01,,True
U798,user_797,Bangalore,2026-01-01,,True
U799,user_798,Mumbai,2026-01-01,,True
U800,user_799,Bangalore,2026-01-01,,True
U801,user_800,Jaipur,2026-01-01,,True
U802,user_801,Bangalore,2026-01-01,2026-04-15,False
U802,user_801,Jaipur,2026-04-16,,True
U803,user_802,Bangalore,2026-01-01,,True
U804,user_803,Bangalore,2026-01-01,,True
U805,user_804,Mumbai,2026-01-01,,True
U806,user_805,Jaipur,2026-01-01,,True
U807,user_806,Bangalore,2026-01-01,,True
U808,user_807,Bangalore,2026-01-01,,True
U809,user_808,Bangalore,2026-01-01,,True
U810,user_809,Jaipur,2026-01-01,,True
U811,user_810,Delhi,2026-01-01,,True
U812,user_811,Mumbai,2026-01-01,,True
U813,user_812,Bangalore,2026-01-01,,True
U814,user_813,Delhi,2026-01-01,,True
U815,user_814,Mumbai,2026-01-01,2026-04-15,False
U815,user_814,Jaipur,2026-04-16,,True
U816,user_815,Mumbai,2026-01-01,,True
U817,user_816,Delhi,2026-01-01,,True
U818,user_817,Jaipur,2026-01-01,2026-04-15,False
U818,user_817,Delhi,2026-04-16,,True
U819,user_818,Mumbai,2026-01-01,,True
U820,user_819,Bangalore,2026-01-01,2026-04-15,False
U820,user_819,Jaipur,2026-04-16,,True
U821,user_820,Mumbai,2026-01-01,,True
U822,user_821,Jaipur,2026-01-01,,True
U823,user_822,Jaipur,2026-01-01,2026-04-15,False
U823,user_822,Mumbai,2026-04-16,,True
U824,user_823,Mumbai,2026-01-01,,True
U825,user_824,Jaipur,2026-01-01,2026-04-15,False
U825,user_824,Mumbai,2026-04-16,,True
U826,user_825,Jaipur,2026-01-01,,True
U827,user_826,Mumbai,2026-01-01,,True
U828,user_827,Delhi,2026-01-01,2026-04-15,False
U828,user_827,Bangalore,2026-04-16,,True
U829,user_828,Delhi,2026-01-01,,True
U830,user_829,Delhi,2026-01-01,,True
U831,user_830,Jaipur,2026-01-01,,True
U832,user_831,Delhi,2026-01-01,,True
U833,user_832,Jaipur,2026-01-01,,True
U834,user_833,Delhi,2026-01-01,2026-04-15,False
U834,user_833,Jaipur,2026-04-16,,True
U835,user_834,Mumbai,2026-01-01,,True
U836,user_835,Mumbai,2026-01-01,,True
U837,user_836,Mumbai,2026-01-01,2026-04-15,False
U837,user_836,Delhi,2026-04-16,,True
U838,user_837,Jaipur,2026-01-01,,True
U839,user_838,Jaipur,2026-01-01,,True
U840,user_839,Jaipur,2026-01-01,2026-04-15,False
U840,user_839,Bangalore,2026-04-16,,True
U841,user_840,Delhi,2026-01-01,,True
U842,user_841,Bangalore,2026-01-01,,True
U843,user_842,Delhi,2026-01-01,,True
U844,user_843,Mumbai,2026-01-01,,True
U845,user_844,Mumbai,2026-01-01,2026-04-15,False
U845,user_844,Jaipur,2026-04-16,,True
U846,user_845,Mumbai,2026-01-01,,True
U847,user_846,Delhi,2026-01-01,2026-04-15,False
U847,user_846,Bangalore,2026-04-16,,True
U848,user_847,Jaipur,2026-01-01,,True
U849,user_848,Mumbai,2026-01-01,2026-04-15,False
U849,user_848,Delhi,2026-04-16,,True
U850,user_849,Mumbai,2026-01-01,,True
U851,user_850,Mumbai,2026-01-01,,True
U852,user_851,Bangalore,2026-01-01,,True
U853,user_852,Mumbai,2026-01-01,,True
U854,user_853,Delhi,2026-01-01,,True
U855,user_854,Mumbai,2026-01-01,,True
U856,user_855,Mumbai,2026-01-01,2026-04-15,False
U856,user_855,Delhi,2026-04-16,,True
U857,user_856,Delhi,2026-01-01,,True
U858,user_857,Bangalore,2026-01-01,,True
U859,user_858,Bangalore,2026-01-01,2026-04-15,False
U859,user_858,Jaipur,2026-04-16,,True
U860,user_859,Delhi,2026-01-01,,True
U861,user_860,Delhi,2026-01-01,2026-04-15,False
U861,user_860,Bangalore,2026-04-16,,True
U862,user_861,Jaipur,2026-01-01,,True
U863,user_862,Jaipur,2026-01-01,,True
U864,user_863,Jaipur,2026-01-01,2026-04-15,False
U864,user_863,Delhi,2026-04-16,,True
U865,user_864,Mumbai,2026-01-01,,True
U866,user_865,Delhi,2026-01-01,,True
U867,user_866,Bangalore,2026-01-01,,True
U868,user_867,Jaipur,2026-01-01,,True
U869,user_868,Delhi,2026-01-01,,True
U870,user_869,Bangalore,2026-01-01,,True
U871,user_870,Jaipur,2026-01-01,,True
U872,user_871,Jaipur,2026-01-01,,True
U873,user_872,Jaipur,2026-01-01,2026-04-15,False
U873,user_872,Delhi,2026-04-16,,True
U874,user_873,Bangalore,2026-01-01,,True
U875,user_874,Jaipur,2026-01-01,,True
U876,user_875,Delhi,2026-01-01,,True
U877,user_876,Mumbai,2026-01-01,,True
U878,user_877,Delhi,2026-01-01,,True
U879,user_878,Delhi,2026-01-01,,True
U880,user_879,Delhi,2026-01-01,,True
U881,user_880,Bangalore,2026-01-01,,True
U882,user_881,Mumbai,2026-01-01,,True
U883,user_882,Bangalore,2026-01-01,,True
U884,user_883,Delhi,2026-01-01,,True
U885,user_884,Bangalore,2026-01-01,2026-04-15,False
U885,user_884,Jaipur,2026-04-16,,True
U886,user_885,Bangalore,2026-01-01,2026-04-15,False
U886,user_885,Jaipur,2026-04-16,,True
U887,user_886,Jaipur,2026-01-01,,True
U888,user_887,Delhi,2026-01-01,,True
U889,user_888,Jaipur,2026-01-01,,True
U890,user_889,Bangalore,2026-01-01,,True
U891,user_890,Mumbai,2026-01-01,,True
U892,user_891,Bangalore,2026-01-01,,True
U893,user_892,Delhi,2026-01-01,,True
U894,user_893,Jaipur,2026-01-01,,True
U895,user_894,Bangalore,2026-01-01,2026-04-15,False
U895,user_894,Delhi,2026-04-16,,True
U896,user_895,Bangalore,2026-01-01,,True
U897,user_896,Jaipur,2026-01-01,,True
U898,user_897,Mumbai,2026-01-01,,True
U899,user_898,Bangalore,2026-01-01,,True
U900,user_899,Jaipur,2026-01-01,,True
U901,user_900,Bangalore,2026-01-01,2026-04-15,False
U901,user_900,Mumbai,2026-04-16,,True
U902,user_901,Mumbai,2026-01-01,,True
U903,user_902,Bangalore,2026-01-01,,True
U904,user_903,Jaipur,2026-01-01,,True
U905,user_904,Mumbai,2026-01-01,,True
U906,user_905,Bangalore,2026-01-01,,True
U907,user_906,Jaipur,2026-01-01,,True
U908,user_907,Mumbai,2026-01-01,,True
U909,user_908,Delhi,2026-01-01,2026-04-15,False
U909,user_908,Bangalore,2026-04-16,,True
U910,user_909,Mumbai,2026-01-01,,True
U911,user_910,Delhi,2026-01-01,,True
U912,user_911,Jaipur,2026-01-01,,True
U913,user_912,Jaipur,2026-01-01,,True
U914,user_913,Jaipur,2026-01-01,,True
U915,user_914,Jaipur,2026-01-01,,True
U916,user_915,Jaipur,2026-01-01,,True
U917,user_916,Bangalore,2026-01-01,,True
U918,user_917,Mumbai,2026-01-01,,True
U919,user_918,Delhi,2026-01-01,2026-04-15,False
U919,user_918,Bangalore,2026-04-16,,True
U920,user_919,Bangalore,2026-01-01,,True
U921,user_920,Mumbai,2026-01-01,2026-04-15,False
U921,user_920,Bangalore,2026-04-16,,True
U922,user_921,Bangalore,2026-01-01,2026-04-15,False
U922,user_921,Jaipur,2026-04-16,,True
U923,user_922,Delhi,2026-01-01,,True
U924,user_923,Mumbai,2026-01-01,,True
U925,user_924,Bangalore,2026-01-01,2026-04-15,False
U925,user_924,Mumbai,2026-04-16,,True
U926,user_925,Delhi,2026-01-01,,True
U927,user_926,Bangalore,2026-01-01,,True
U928,user_927,Jaipur,2026-01-01,,True
U929,user_928,Jaipur,2026-01-01,2026-04-15,False
U929,user_928,Mumbai,2026-04-16,,True
U930,user_929,Bangalore,2026-01-01,,True
U931,user_930,Bangalore,2026-01-01,,True
U932,user_931,Mumbai,2026-01-01,,True
U933,user_932,Bangalore,2026-01-01,,True
U934,user_933,Mumbai,2026-01-01,,True
U935,user_934,Delhi,2026-01-01,,True
U936,user_935,Mumbai,2026-01-01,,True
U937,user_936,Bangalore,2026-01-01,,True
U938,user_937,Bangalore,2026-01-01,,True
U939,user_938,Mumbai,2026-01-01,,True
U940,user_939,Delhi,2026-01-01,,True
U941,user_940,Jaipur,2026-01-01,,True
U942,user_941,Mumbai,2026-01-01,,True
U943,user_942,Delhi,2026-01-01,,True
U944,user_943,Mumbai,2026-01-01,,True
U945,user_944,Jaipur,2026-01-01,,True
U946,user_945,Delhi,2026-01-01,2026-04-15,False
U946,user_945,Mumbai,2026-04-16,,True
U947,user_946,Delhi,2026-01-01,,True
U948,user_947,Bangalore,2026-01-01,,True
U949,user_948,Jaipur,2026-01-01,,True
U950,user_949,Jaipur,2026-01-01,2026-04-15,False
U950,user_949,Mumbai,2026-04-16,,True
U951,user_950,Mumbai,2026-01-01,,True
U952,user_951,Mumbai,2026-01-01,,True
U953,user_952,Delhi,2026-01-01,,True
U954,user_953,Jaipur,2026-01-01,,True
U955,user_954,Jaipur,2026-01-01,,True
U956,user_955,Delhi,2026-01-01,,True
U957,user_956,Bangalore,2026-01-01,,True
U958,user_957,Jaipur,2026-01-01,,True
U959,user_958,Mumbai,2026-01-01,,True
U960,user_959,Mumbai,2026-01-01,2026-04-15,False
